#{"t_start": 1649568369.999021, "env_id": "SimpleDriving-v0"}
r,l,t
-5.863657,1,79.356228
-4.253428,1,79.362168
-3.068267,1,79.368027
-4.809739,1,79.373996
-4.536128,1,79.379909
-3.09559,1,79.385823
-3.621143,1,79.391774
-6.596442,1,79.397649
-5.455003,1,79.403603
-3.502532,1,79.409734
-4.084872,1,79.415621
-4.84448,1,79.421543
-6.967147,1,79.427495
-5.623528,1,79.433454
-6.106921,1,79.439417
-3.934316,1,79.445368
-3.036876,1,79.451488
-5.940776,1,79.457615
-4.550695,1,79.463515
-5.367577,1,79.469531
-6.261754,1,79.475509
-3.894342,1,79.481388
-3.909461,1,79.487303
-5.271787,1,79.493724
-3.011885,1,79.50002
-3.927091,1,79.50649
-6.827914,1,79.512737
-6.853175,1,79.518915
-3.769444,1,79.525095
-5.118066,1,79.531125
-5.282347,1,79.537159
-3.492895,1,79.543163
-6.278742,1,79.549161
-6.354583,1,79.555247
-6.688665,1,79.561469
-5.763983,1,79.567487
-6.72965,1,79.573704
-3.889585,1,79.579728
-6.25092,1,79.585743
-3.612356,1,79.591763
-5.724346,1,79.597771
-6.944102,1,79.603771
-4.251485,1,79.609767
-3.90749,1,79.615758
-3.225018,1,79.621773
-6.071014,1,79.627802
-5.364882,1,79.633767
-3.43762,1,79.639686
-3.425059,1,79.645638
-4.491441,1,79.651555
-4.221342,1,79.657503
-5.739898,1,79.663391
-3.780712,1,79.669286
-3.36293,1,79.675312
-4.737809,1,79.681196
-4.939543,1,79.687116
-4.023246,1,79.693068
-5.416191,1,79.698952
-6.328096,1,79.704863
-3.698516,1,79.710812
-3.702546,1,79.716691
-6.784858,1,79.722726
-5.868194,1,79.728657
-6.369808,1,79.734557
-5.800968,1,79.740507
-6.204674,1,79.746377
-3.812128,1,79.752285
-6.473957,1,79.758521
-4.95188,1,79.764447
-3.567669,1,79.770314
-6.807676,1,79.77632
-3.153532,1,79.782262
-6.6073,1,79.788174
-4.019092,1,79.79412
-6.826318,1,79.799994
-6.61478,1,79.805902
-4.386121,1,79.81183
-4.589068,1,79.817697
-3.499713,1,79.823642
-5.711327,1,79.829639
-4.81402,1,79.835587
-3.792043,1,79.84155
-5.133487,1,79.847507
-6.574636,1,79.853404
-3.497962,1,79.859326
-3.291551,1,79.865208
-3.169498,1,79.871123
-6.012057,1,79.877063
-3.954199,1,79.882996
-4.226373,1,79.888888
-5.965962,1,79.894835
-6.792329,1,79.900757
-4.836071,1,79.906638
-6.126943,1,79.912578
-4.79866,1,79.918451
-5.894885,1,79.924423
-5.234404,1,79.930453
-5.987581,1,79.936372
-3.926586,1,79.942319
-3.917357,1,79.948193
-6.617834,1,79.954104
-5.843129,1,79.960226
-6.595113,1,79.966131
-5.933855,1,79.972191
-4.906833,1,79.978152
-4.033518,1,79.984096
-3.213761,1,79.990024
-3.422265,1,79.997188
-4.848706,1,80.003787
-5.109205,1,80.011062
-3.854778,1,80.018709
-5.844047,1,80.026386
-5.487788,1,80.034023
-3.359372,1,80.041678
-6.653703,1,80.049198
-3.136571,1,80.057284
-4.48163,1,80.064685
-5.17935,1,80.072277
-4.519625,1,80.079967
-5.414568,1,80.088201
-5.799434,1,80.096287
-4.99359,1,80.104345
-6.453452,1,80.112186
-3.079996,1,80.120125
-6.936531,1,80.12789
-5.262354,1,80.135741
-6.568212,1,80.143305
-6.785199,1,80.150887
-4.042685,1,80.158853
-6.800734,1,80.166901
-6.554891,1,80.174417
-4.746883,1,80.182239
-6.790503,1,80.189719
-4.763533,1,80.197519
-4.344876,1,80.205331
-5.205227,1,80.213494
-3.910101,1,80.221032
-5.774727,1,80.228809
-5.988085,1,80.23693
-3.001777,1,80.245095
-5.078689,1,80.253333
-3.103722,1,80.261603
-3.431676,1,80.269917
-5.297985,1,80.278067
-6.619971,1,80.286195
-3.303872,1,80.294688
-6.546742,1,80.302379
-3.977781,1,80.310215
-5.231846,1,80.318749
-3.833988,1,80.327048
-4.523745,1,80.335422
-4.175495,1,80.343772
-4.555864,1,80.351744
-4.61126,1,80.360115
-5.920661,1,80.368569
-4.700626,1,80.37645
-6.086467,1,80.384548
-3.66662,1,80.392217
-3.228187,1,80.400325
-6.349284,1,80.40806
-5.028935,1,80.416625
-3.217102,1,80.424336
-5.692086,1,80.43291
-5.72313,1,80.440739
-3.24209,1,80.449103
-4.856395,1,80.456578
-3.466046,1,80.464715
-3.757643,1,80.47314
-5.862638,1,80.481836
-6.309813,1,80.489932
-6.834757,1,80.497989
-5.174758,1,80.505855
-4.48155,1,80.513969
-5.242786,1,80.521595
-4.317932,1,80.530242
-4.434971,1,80.537951
-4.500506,1,80.546213
-5.909725,1,80.554215
-6.528962,1,80.562477
-3.250012,1,80.570564
-6.393423,1,80.578695
-3.263647,1,80.586628
-6.812549,1,80.594813
-3.694344,1,80.602987
-6.455849,1,80.611167
-4.467227,1,80.619692
-5.727294,1,80.627726
-5.53932,1,80.635754
-6.93245,1,80.643651
-4.873381,1,80.651969
-4.642807,1,80.659978
-6.990225,1,80.668009
-6.298457,1,80.675749
-5.847884,1,80.683737
-5.484505,1,80.691725
-5.621408,1,80.699774
-3.034709,1,80.707717
-4.481716,1,80.715486
-5.818942,1,80.723504
-5.602841,1,80.731338
-5.055058,1,80.738946
-5.849359,1,80.747181
-5.242027,1,80.755241
-5.139143,1,80.763667
-5.168716,1,80.771639
-5.16775,1,80.779785
-6.068668,1,80.787713
-3.01021,1,80.795571
-4.084627,1,80.8035
-6.94673,1,80.811737
-5.233458,1,80.81965
-3.047755,1,80.827668
-4.907665,1,80.836128
-4.151589,1,80.844089
-4.979221,1,80.852525
-6.642723,1,80.860246
-4.180211,1,80.86798
-4.360138,1,80.875638
-4.279542,1,80.883404
-3.171628,1,80.891166
-6.706501,1,80.899377
-3.147676,1,80.906874
-6.374351,1,80.914805
-4.138899,1,80.922514
-6.773541,1,80.930907
-3.304066,1,80.93874
-4.438629,1,80.947155
-3.077783,1,80.955202
-5.136148,1,80.963782
-6.797728,1,80.972097
-6.888849,1,80.980404
-3.127784,1,80.988505
-5.450782,1,80.99634
-4.576103,1,81.004227
-5.390804,1,81.011948
-6.330965,1,81.019596
-3.007037,1,81.027219
-4.37609,1,81.034829
-5.129758,1,81.042469
-4.652915,1,81.050103
-6.48734,1,81.057858
-4.307244,1,81.065864
-4.567833,1,81.07461
-5.373259,1,81.082712
-6.101107,1,81.09104
-6.484675,1,81.102608
-5.364666,1,81.114748
-3.518436,1,81.123823
-3.249433,1,81.133325
-4.288691,1,81.143
-3.000447,1,81.152552
-4.330863,1,81.161206
-4.931411,1,81.170313
-5.77193,1,81.17907
-5.965946,1,81.190555
-6.16833,1,81.202909
-4.844127,1,81.212728
-3.457306,1,81.220972
-5.001084,1,81.229019
-4.608385,1,81.236757
-5.313106,1,81.244693
-4.552394,1,81.252402
-3.300957,1,81.260365
-6.446846,1,81.268845
-4.402065,1,81.277221
-6.788148,1,81.285366
-5.394871,1,81.293258
-4.099602,1,81.301651
-5.319713,1,81.309609
-3.710497,1,81.317615
-5.561056,1,81.325122
-6.243288,1,81.332811
-4.764896,1,81.341077
-4.343127,1,81.351387
-6.149983,1,81.362974
-4.654653,1,81.372084
-6.683537,1,81.380539
-5.731796,1,81.388311
-5.946595,1,81.396553
-5.53398,1,81.405421
-3.114259,1,81.413922
-3.427896,1,81.421682
-4.237904,1,81.429624
-4.799584,1,81.437473
-6.325325,1,81.445661
-6.638795,1,81.45375
-4.42496,1,81.46172
-5.798441,1,81.469251
-4.471942,1,81.476555
-4.637812,1,81.484069
-4.934627,1,81.491598
-4.524605,1,81.499119
-4.522295,1,81.506538
-5.193716,1,81.513907
-6.96402,1,81.521285
-3.109745,1,81.52846
-5.428937,1,81.535695
-5.144307,1,81.542935
-6.842519,1,81.550722
-4.179727,1,81.55838
-4.280719,1,81.565637
-4.041386,1,81.572822
-4.245848,1,81.579994
-3.498777,1,81.588003
-5.00962,1,81.595587
-5.249951,1,81.603239
-3.158385,1,81.610855
-6.412772,1,81.618687
-4.58267,1,81.626383
-5.580578,1,81.633945
-4.413927,1,81.641923
-5.437317,1,81.650012
-4.22948,1,81.657968
-6.726946,1,81.669418
-5.734713,1,81.679718
-5.07881,1,81.688417
-3.946054,1,81.696142
-6.436773,1,81.70407
-5.24647,1,81.712062
-3.587982,1,81.719976
-4.90693,1,81.7279
-4.862141,1,81.735739
-6.499165,1,81.743998
-6.890609,1,81.752057
-5.253405,1,81.760537
-5.317335,1,81.768521
-5.731722,1,81.776309
-4.275791,1,81.78421
-4.3006,1,81.792108
-5.027057,1,81.799926
-5.466311,1,81.807434
-5.986498,1,81.815035
-4.476005,1,81.823108
-4.941941,1,81.831684
-3.62561,1,81.839185
-4.995638,1,81.847321
-3.099279,1,81.855338
-4.988498,1,81.863053
-4.303551,1,81.870939
-4.447537,1,81.878789
-6.849759,1,81.886449
-5.475308,1,81.893967
-5.743185,1,81.90195
-4.547381,1,81.909898
-3.617008,1,81.917606
-6.783079,1,81.9256
-3.581965,1,81.933575
-3.062867,1,81.940956
-5.60008,1,81.948511
-3.085028,1,81.956048
-6.36116,1,81.964244
-4.65442,1,81.971844
-5.079477,1,81.979572
-6.373559,1,81.987149
-4.707108,1,81.994677
-6.545957,1,82.002273
-4.573747,1,82.010141
-4.226899,1,82.017804
-6.318086,1,82.025313
-6.071667,1,82.033215
-3.961091,1,82.040673
-4.315307,1,82.04839
-3.023265,1,82.055678
-5.239746,1,82.063684
-5.503607,1,82.07159
-5.922485,1,82.079464
-6.05977,1,82.087553
-5.114792,1,82.09539
-5.286986,1,82.103401
-6.421636,1,82.111649
-6.053498,1,82.119898
-4.170994,1,82.127591
-3.132997,1,82.135446
-4.40197,1,82.143281
-4.539209,1,82.151219
-6.905508,1,82.158941
-3.236919,1,82.167013
-4.284422,1,82.174598
-5.49214,1,82.182485
-6.484481,1,82.190183
-4.95499,1,82.1981
-6.641383,1,82.20672
-3.572922,1,82.214539
-4.442687,1,82.222183
-6.890715,1,82.23023
-6.268355,1,82.238203
-3.965268,1,82.246624
-5.329395,1,82.254321
-3.625755,1,82.261963
-5.462126,1,82.269593
-5.507225,1,82.277498
-6.369277,1,82.285241
-4.901511,1,82.292756
-6.793522,1,82.30082
-4.042751,1,82.308653
-5.486139,1,82.316479
-3.483017,1,82.324122
-5.014821,1,82.331881
-3.329025,1,82.339966
-6.731006,1,82.348197
-3.207919,1,82.35612
-6.03659,1,82.364145
-4.387149,1,82.371608
-6.832042,1,82.379665
-5.738105,1,82.387338
-4.146819,1,82.39519
-6.439192,1,82.402953
-4.223401,1,82.410672
-5.93784,1,82.41868
-6.013714,1,82.426376
-5.887074,1,82.433991
-3.902577,1,82.442063
-6.006966,1,82.44956
-6.050521,1,82.457374
-6.399026,1,82.464965
-6.926953,1,82.472763
-3.177253,1,82.480762
-6.399618,1,82.48851
-4.799524,1,82.496401
-5.574935,1,82.504301
-6.843593,1,82.514955
-6.326595,1,82.525566
-3.258847,1,82.533609
-4.589414,1,82.54153
-5.771724,1,82.549525
-5.804771,1,82.557414
-6.421381,1,82.56516
-3.436386,1,82.573713
-6.966301,1,82.58322
-6.965167,1,82.593653
-3.721593,1,82.602758
-6.215383,1,82.611324
-3.10338,1,82.619454
-3.130738,1,82.62767
-5.859839,1,82.635651
-3.015453,1,82.643593
-4.033334,1,82.65164
-3.142714,1,82.659399
-6.805942,1,82.667005
-4.99317,1,82.674496
-4.168686,1,82.682587
-4.774206,1,82.690058
-3.449085,1,82.698082
-6.896632,1,82.706026
-4.669037,1,82.714412
-6.230088,1,82.722162
-4.116387,1,82.730489
-4.528726,1,82.737864
-5.234386,1,82.745563
-6.440548,1,82.753795
-4.307444,1,82.761339
-3.414013,1,82.769376
-5.559106,1,82.777514
-6.248448,1,82.785417
-4.041463,1,82.793765
-3.585419,1,82.801554
-4.248947,1,82.809264
-5.283107,1,82.817042
-3.647093,1,82.825276
-6.328719,1,82.833161
-5.945477,1,82.840925
-3.634567,1,82.848732
-5.900724,1,82.856501
-4.041113,1,82.864296
-5.662801,1,82.878402
-5.472621,1,82.885736
-4.482991,1,82.893485
-4.521135,1,82.901619
-3.899168,1,82.909682
-5.338452,1,82.917844
-5.987198,1,82.925772
-5.344822,1,82.934621
-3.661219,1,82.942857
-6.232183,1,82.950985
-5.830735,1,82.959545
-4.801657,1,82.967346
-3.904064,1,82.975168
-6.925362,1,82.983335
-5.407883,1,82.991361
-4.814002,1,82.998958
-4.420979,1,83.006636
-6.783026,1,83.014282
-5.602299,1,83.022079
-5.045681,1,83.029913
-4.997084,1,83.038434
-5.165049,1,83.046494
-5.366981,1,83.05436
-3.178497,1,83.062433
-3.775424,1,83.070351
-6.743424,1,83.0781
-3.285352,1,83.085737
-5.617289,1,83.093555
-5.618903,1,83.101606
-6.773072,1,83.109569
-5.909724,1,83.117902
-4.685364,1,83.125638
-4.786343,1,83.133369
-5.012972,1,83.141115
-4.635488,1,83.148869
-5.571164,1,83.156687
-4.848259,1,83.164335
-3.558632,1,83.171878
-6.789299,1,83.179402
-6.137849,1,83.187042
-4.151902,1,83.194578
-4.346959,1,83.202339
-3.10951,1,83.209952
-4.710688,1,83.217351
-6.494007,1,83.224623
-3.618318,1,83.231813
-5.554204,1,83.238945
-6.286208,1,83.245917
-4.268582,1,83.253076
-5.069574,1,83.260099
-3.420239,1,83.266878
-5.575021,1,83.273643
-5.524795,1,83.280392
-5.786404,1,83.286967
-6.325295,1,83.293144
-6.872921,1,83.299327
-5.07527,1,83.30548
-6.711255,1,83.311641
-5.476952,1,83.317784
-6.509808,1,83.324115
-4.883909,1,83.330156
-4.456464,1,83.336391
-6.789211,1,83.342417
-4.32388,1,83.348701
-6.031426,1,83.354826
-3.898742,1,83.361271
-4.636881,1,83.368079
-3.652883,1,83.374844
-4.370001,1,83.381709
-5.109942,1,83.388559
-3.98455,1,83.395572
-4.560057,1,83.403182
-6.210241,1,83.410811
-6.580284,1,83.418669
-4.903067,1,83.426556
-4.729545,1,83.434508
-4.527006,1,83.443177
-5.34791,1,83.451767
-4.097157,1,83.459581
-6.376899,1,83.467634
-6.298921,1,83.475678
-3.063639,1,83.483831
-3.1119,1,83.491889
-6.996201,1,83.500029
-4.361625,1,83.50826
-4.968888,1,83.516361
-3.213073,1,83.524698
-6.05475,1,83.533046
-6.696045,1,83.541077
-5.01538,1,83.549035
-4.092177,1,83.556874
-5.938634,1,83.564911
-5.376792,1,83.573028
-4.252118,1,83.581277
-3.978392,1,83.589805
-6.813922,1,83.597816
-6.799533,1,83.606107
-5.375923,1,83.614722
-5.649644,1,83.622897
-3.699757,1,83.631196
-6.198672,1,83.639573
-3.987858,1,83.647866
-5.170636,1,83.655727
-6.639369,1,83.664193
-6.764185,1,83.672515
-3.181973,1,83.680893
-6.660997,1,83.688562
-3.858816,1,83.696787
-5.565818,1,83.704948
-3.444404,1,83.71307
-5.691087,1,83.721422
-5.519443,1,83.72949
-3.524631,1,83.737655
-6.758325,1,83.746163
-3.628753,1,83.754141
-3.191119,1,83.762117
-5.050398,1,83.770209
-3.307272,1,83.778136
-3.820564,1,83.78589
-6.098289,1,83.793625
-5.086389,1,83.801065
-4.974762,1,83.808515
-6.08336,1,83.816252
-5.260893,1,83.82349
-5.022188,1,83.830862
-6.063889,1,83.83815
-3.355563,1,83.845405
-4.107035,1,83.852539
-5.026272,1,83.860246
-5.208823,1,83.868032
-3.340002,1,83.875518
-3.28346,1,83.883408
-3.685026,1,83.892175
-6.342801,1,83.900254
-5.639913,1,83.908894
-3.463058,1,83.916859
-5.727636,1,83.925279
-5.299334,1,83.93385
-5.495635,1,83.94194
-3.26954,1,83.950046
-6.985558,1,83.958281
-5.796532,1,83.967066
-6.814385,1,83.975643
-6.644184,1,83.984674
-4.443061,1,83.99277
-4.009088,1,84.001157
-5.482064,1,84.009456
-4.801496,1,84.017735
-6.254644,1,84.025917
-3.15236,1,84.03443
-6.252115,1,84.041993
-5.441808,1,84.049748
-5.654338,1,84.057657
-6.340379,1,84.065763
-5.38912,1,84.073612
-6.139964,1,84.081456
-5.130689,1,84.089281
-6.372061,1,84.096962
-6.696762,1,84.104461
-5.254201,1,84.112237
-5.928758,1,84.119893
-3.427214,1,84.127524
-6.534467,1,84.135156
-5.010481,1,84.142694
-3.262326,1,84.150158
-3.928534,1,84.157562
-4.916508,1,84.164913
-3.682839,1,84.172085
-6.99018,1,84.179179
-6.327387,1,84.186313
-5.817686,1,84.193414
-6.723767,1,84.200604
-6.959329,1,84.207757
-4.640877,1,84.214793
-4.584146,1,84.221886
-3.440485,1,84.228913
-5.033929,1,84.235919
-6.175959,1,84.242946
-4.230981,1,84.249968
-6.971808,1,84.256959
-3.156235,1,84.264125
-6.981017,1,84.271268
-5.528449,1,84.278323
-3.396247,1,84.285429
-4.380768,1,84.29266
-5.799594,1,84.300155
-4.403741,1,84.307687
-6.5479,1,84.315258
-5.202752,1,84.322833
-3.579485,1,84.330492
-5.918788,1,84.338237
-6.640615,1,84.345896
-3.368269,1,84.353648
-6.884142,1,84.361259
-3.609631,1,84.36895
-3.676247,1,84.376431
-4.629527,1,84.384073
-5.473287,1,84.392027
-6.14524,1,84.399616
-5.962798,1,84.407155
-4.293618,1,84.414844
-6.908666,1,84.422607
-6.439045,1,84.430644
-3.699597,1,84.438557
-6.690614,1,84.446097
-4.034811,1,84.453871
-6.245765,1,84.461614
-5.336585,1,84.469545
-6.754763,1,84.477269
-5.625704,1,84.484998
-5.303578,1,84.492658
-4.827685,1,84.500341
-5.54175,1,84.508144
-3.65199,1,84.51588
-6.080644,1,84.523538
-5.793988,1,84.530947
-4.628019,1,84.538316
-4.723851,1,84.546496
-6.566432,1,84.554463
-6.459257,1,84.562267
-3.78016,1,84.57046
-5.080016,1,84.578907
-5.384302,1,84.587134
-6.398764,1,84.595196
-5.142821,1,84.603737
-4.567629,1,84.611882
-4.1833,1,84.620172
-6.671405,1,84.628149
-3.734601,1,84.636712
-6.355868,1,84.64489
-3.125344,1,84.653331
-6.981711,1,84.661412
-4.79863,1,84.669721
-5.361921,1,84.677636
-3.939478,1,84.685675
-6.583658,1,84.693547
-4.708809,1,84.701651
-4.812012,1,84.709776
-4.854146,1,84.718
-4.16728,1,84.726197
-3.018729,1,84.734231
-5.674845,1,84.741974
-4.903225,1,84.749469
-5.066324,1,84.757398
-4.701013,1,84.765349
-3.759959,1,84.773283
-6.949583,1,84.781202
-4.06735,1,84.789074
-5.781632,1,84.796893
-6.697882,1,84.804582
-4.806444,1,84.812242
-4.473157,1,84.819858
-6.079107,1,84.827462
-5.209395,1,84.834967
-6.365097,1,84.842613
-5.169135,1,84.850432
-6.190408,1,84.858033
-5.550433,1,84.865522
-3.899229,1,84.872976
-6.944483,1,84.880403
-4.488046,1,84.887818
-4.733384,1,84.895213
-5.222783,1,84.902619
-6.031256,1,84.909998
-6.48981,1,84.917388
-3.484782,1,84.924832
-5.722816,1,84.932325
-4.970669,1,84.940019
-6.259715,1,84.948006
-6.86748,1,84.955766
-4.456599,1,84.963804
-4.580924,1,84.971521
-4.875029,1,84.979205
-4.021485,1,84.986978
-4.258461,1,84.995326
-5.647385,1,85.003103
-5.086469,1,85.011098
-4.033103,1,85.01892
-3.988663,1,85.026886
-6.681781,1,85.034838
-3.577659,1,85.042673
-3.795793,1,85.050462
-4.280298,1,85.058324
-5.751242,1,85.066197
-3.064819,1,85.074286
-3.110963,1,85.082698
-4.742098,1,85.090491
-6.190452,1,85.098522
-5.337655,1,85.106302
-6.658838,1,85.114468
-4.648233,1,85.121941
-3.891575,1,85.129746
-4.570749,1,85.137524
-5.318408,1,85.145155
-4.501215,1,85.152993
-4.745264,1,85.160983
-3.800362,1,85.168785
-5.507236,1,85.17658
-4.743309,1,85.184579
-4.666571,1,85.192374
-6.645367,1,85.200113
-5.580495,1,85.207714
-6.909853,1,85.21551
-5.649653,1,85.223141
-6.298614,1,85.231624
-6.525944,1,85.239556
-5.61773,1,85.247887
-6.539593,1,85.255608
-3.340547,1,85.263667
-3.845569,1,85.27121
-6.91673,1,85.27901
-5.637625,1,85.286786
-5.100916,1,85.294693
-5.683272,1,85.302395
-3.541148,1,85.31016
-5.321685,1,85.317851
-5.97601,1,85.32558
-3.773736,1,85.333264
-5.647167,1,85.340973
-5.541329,1,85.348666
-3.180733,1,85.356202
-3.967638,1,85.363625
-3.96034,1,85.371019
-5.283264,1,85.378583
-6.23068,1,85.386094
-5.983798,1,85.394219
-5.239899,1,85.402235
-5.147853,1,85.409939
-6.300375,1,85.417992
-3.076924,1,85.425896
-3.125746,1,85.43447
-4.907269,1,85.442363
-3.878084,1,85.450135
-6.511187,1,85.457901
-5.044636,1,85.465518
-5.159885,1,85.473513
-5.648901,1,85.481763
-3.67645,1,85.4893
-3.101643,1,85.497638
-5.481374,1,85.505317
-6.076047,1,85.51262
-5.473395,1,85.520242
-3.419802,1,85.528144
-4.324798,1,85.536276
-4.32589,1,85.543956
-3.834761,1,85.551852
-6.596976,1,85.559444
-6.858793,1,85.567198
-3.041927,1,85.575084
-4.278374,1,85.58316
-3.318993,1,85.590924
-3.915966,1,85.598693
-3.747749,1,85.606372
-5.075125,1,85.614419
-6.923352,1,85.622014
-6.789123,1,85.629772
-5.787116,1,85.637539
-3.569747,1,85.645448
-3.681986,1,85.653304
-4.868384,1,85.661191
-5.179086,1,85.668891
-5.90755,1,85.676698
-3.25617,1,85.684469
-6.493608,1,85.692285
-5.928393,1,85.7
-3.558098,1,85.707735
-4.108625,1,85.715686
-4.849005,1,85.723336
-5.154618,1,85.731501
-4.834191,1,85.739188
-3.29771,1,85.747375
-4.670613,1,85.75504
-4.360691,1,85.762698
-5.69008,1,85.770446
-6.517438,1,85.778408
-5.099361,1,85.78572
-5.741193,1,85.793341
-3.821202,1,85.800794
-4.632866,1,85.808467
-5.040252,1,85.816096
-6.00287,1,85.823749
-4.831463,1,85.831306
-5.042187,1,85.838836
-6.035786,1,85.846797
-6.563049,1,85.854815
-4.117946,1,85.862959
-6.233614,1,85.871105
-6.054935,1,85.878527
-5.376788,1,85.88566
-4.808172,1,85.893106
-3.606289,1,85.90066
-3.656622,1,85.908111
-4.377445,1,85.915348
-6.663518,1,85.922562
-3.882333,1,85.929759
-4.154227,1,85.937003
-4.448194,1,85.944151
-3.881586,1,85.95135
-6.137751,1,85.958561
-5.893,1,85.965737
-3.838284,1,85.972952
-3.428278,1,85.980798
-4.820722,1,85.988424
-4.016377,1,85.996021
-6.988586,1,86.00367
-3.046639,1,86.011322
-4.507471,1,86.019016
-5.80889,1,86.026522
-3.443963,1,86.034002
-4.04198,1,86.041502
-4.787331,1,86.048971
-4.040503,1,86.056398
-3.365274,1,86.063842
-4.481769,1,86.071314
-4.165017,1,86.078732
-6.685898,1,86.086197
-6.434268,1,86.093633
-5.851748,1,86.101065
-6.813913,1,86.108581
-3.843419,1,86.116086
-4.219169,1,86.123519
-5.959689,1,86.131006
-6.194538,1,86.139373
-4.225505,1,86.147133
-5.178184,1,86.155273
-6.57101,1,86.162973
-3.480214,1,86.170837
-6.078221,1,86.178623
-3.387675,1,86.186228
-4.736887,1,86.193476
-4.51238,1,86.200667
-6.660943,1,86.207954
-5.086133,1,86.215154
-4.127569,1,86.222319
-4.154287,1,86.229452
-3.490964,1,86.236665
-5.930686,1,86.243866
-5.431524,1,86.250958
-4.74052,1,86.258139
